GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	logPadj
chrXVI.169434	204.8793799	0.250203305	0.237603819	1.053027287	0.292328486	0.663059775	0.178447318
chrXVI.171232	12.88276767	-0.287616439	0.354658706	-0.81096681	0.417384731	0.754176674	0.122526904
chrXVI.172811	170.906381	0.237455379	0.246220757	0.964400331	0.334845257	0.69305411	0.159232856
chrXVI.174664	106.2605213	0.243504495	0.259183488	0.939506204	0.347470909	0.703537534	0.152712728
chrXVI.17563	9.808457678	0.109196742	0.35669155	0.306137733	0.75949978	0.919149402	0.036613891
chrXVI.176027	12.34732102	-0.311022481	0.355801307	-0.87414654	0.382038455	0.727756883	0.138013678
chrXVI.179074	42.83210177	-0.067487157	0.303094971	-0.222660102	0.823800055	0.939578449	0.027066953
chrXVI.181144	41.17850011	-0.093614671	0.308210669	-0.303735984	0.761329041	0.919149402	0.036613891
chrXVI.183276	309.2672292	-0.032210527	0.234728753	-0.137224462	0.890853376	0.966253204	0.014909053
chrXVI.187835	34.06402907	-0.15040614	0.317073815	-0.474356862	0.635245449	0.864276182	0.063347455
chrXVI.188616	48.42314068	-0.354014546	0.297812209	-1.188717371	0.234550903	0.614515755	0.211466978
chrXVI.191206	23.08695821	0.014063744	0.34162605	0.041167071	0.967162705	0.989288011	0.004677254
chrXVI.193085	75.65904701	-0.099394987	0.274129964	-0.362583445	0.716916079	0.898517453	0.046473483
chrXVI.198851	29.21752891	-0.262216919	0.330926267	-0.792372638	0.428143429	0.760539077	0.118878467
chrXVI.202581	188.714554	0.374033176	0.241299287	1.550079905	0.121122339	0.485691325	0.313639654
chrXVI.202977	167.6098499	0.400869771	0.242955647	1.649970995	0.098948869	0.443340003	0.35326308
chrXVI.204977	27.23281919	-0.351006473	0.3292245	-1.066161458	0.286350662	0.657530835	0.182083876
chrXVI.207711	96.29526283	0.056404533	0.264760974	0.213039454	0.831296189	0.941653743	0.026108763
chrXVI.210063	41.8258277	-0.350129768	0.306177293	-1.143552368	0.252809325	0.632677411	0.198817671
chrXVI.211139	15.99505225	-0.358359713	0.350563423	-1.022239312	0.306667649	0.67647034	0.16975124
chrXVI.211574	26.09520523	-0.602078155	0.333219789	-1.806849938	0.07078568	0.388436419	0.410680059
chrXVI.212713	25.80385024	-0.580504691	0.333011767	-1.743195732	0.081299431	0.412369706	0.384713247
chrXVI.218412	66.47304009	0.160845974	0.280628643	0.573163069	0.566534287	0.828580294	0.0816654
chrXVI.222923	32.74674971	-0.419379988	0.325325701	-1.289108075	0.197360517	0.577608446	0.238366465
chrXVI.22542	399.5918086	0.3885418	0.229787111	1.690877256	0.090860248	0.425901361	0.370690972
chrXVI.225865	106.0705356	0.612196251	0.260509843	2.34999278	0.018773775	0.232457848	0.633655788
chrXVI.227830	378.9737739	0.026003077	0.225800257	0.115159643	0.908318586	0.972365271	0.012170561
chrXVI.230868	18.86297574	-0.330869643	0.344100204	-0.961550266	0.336275564	0.694260239	0.158477707
chrXVI.237147	30.50990803	0.073702791	0.326963437	0.225416002	0.821655664	0.9389451	0.0273598
chrXVI.239036	25.72275261	0.245410243	0.329891009	0.743913101	0.456929049	0.777836184	0.109111858
chrXVI.241548	63.97371507	-0.018849431	0.296160839	-0.063645927	0.949252162	0.98529736	0.006432681
chrXVI.242866	101.8423241	0.190294228	0.260781556	0.729707388	0.465569064	0.783578148	0.105917684
chrXVI.244097	29.47493422	0.008149459	0.324015949	0.025151413	0.979934192	0.992791971	0.003141744
chrXVI.246295	41.62500133	-0.338728967	0.306735888	-1.104301714	0.26946228	0.644490371	0.190783567
chrXVI.246698	86.22843865	-0.108174901	0.268809061	-0.402422821	0.687372878	0.88350376	0.053791598
chrXVI.24711	374.3697106	0.360469711	0.230627754	1.562993632	0.118054093	0.482303903	0.316679223
chrXVI.251782	59.82393178	-0.000497093	0.285887888	-0.001738769	0.998612664	0.999854977	6.30E-05
chrXVI.254530	80.24143316	0.188754507	0.271274871	0.69580535	0.486550738	0.79591251	0.099134669
chrXVI.256967	132.8143632	0.465124803	0.253001887	1.838424243	0.065999915	0.380549453	0.419588898
chrXVI.259402	218.4709095	0.611722933	0.250189259	2.44504075	0.014483578	0.209564352	0.678682591
chrXVI.26068	40.29323843	0.102882909	0.306470787	0.335702172	0.737095467	0.909146048	0.041366345
chrXVI.261022	9.179251876	-0.115597784	0.356318654	-0.324422488	0.745618197	0.914551758	0.038791711
chrXVI.261200	17.82453766	-0.019395177	0.347797578	-0.055765705	0.955528456	0.986371722	0.005959387
chrXVI.264361	124.5891795	0.013384896	0.257175479	0.052045772	0.958492222	0.987363856	0.005522775
chrXVI.264778	38.38083405	-0.416944356	0.313782223	-1.328769847	0.183923913	0.564285816	0.248500866
chrXVI.267576	45.79356294	0.273796812	0.301003685	0.909612822	0.363026734	0.716405289	0.144841217
chrXVI.270994	115.3294508	0.39393438	0.256326532	1.5368459	0.12433105	0.489319186	0.310407755
chrXVI.272945	79.00491111	-0.108622731	0.275753559	-0.393912343	0.693645757	0.886352204	0.052393671
chrXVI.277565	47.02405967	-0.194823863	0.301350272	-0.646503026	0.517953638	0.809970597	0.091530746
chrXVI.280012	228.9330014	0.42714401	0.237012534	1.802200089	0.071513931	0.39096515	0.407861953
chrXVI.281577	88.36091361	-0.030300569	0.2675784	-0.113239965	0.909840312	0.972532096	0.012096057
chrXVI.282988	80.80823048	0.231846682	0.27375063	0.84692657	0.397036052	0.739566589	0.131022717
chrXVI.28418	41.77342263	-0.305598553	0.307606354	-0.993472824	0.320479588	0.683701273	0.165133611
chrXVI.286402	30.32710082	0.094927474	0.325964266	0.291220493	0.77088269	0.923119362	0.03474214
chrXVI.287113	125.4718192	0.202585922	0.253359305	0.799599295	0.423942996	0.758459501	0.120067604
chrXVI.291104	328.8909849	0.377097009	0.229548419	1.642777634	0.100428949	0.448632189	0.348109569
chrXVI.297044	375.510063	0.236980494	0.238498154	0.9936366	0.320399819	0.683701273	0.165133611
chrXVI.29839	228.123062	0.053617306	0.235052241	0.228108039	0.819562251	0.93826548	0.027674262
chrXVI.301373	29.50678642	-0.327104413	0.329292141	-0.993356272	0.320536363	0.683701273	0.165133611
chrXVI.302736	113.0324466	0.296135808	0.256395895	1.154994341	0.248092744	0.627577657	0.202332526
chrXVI.30299	20.45992039	-0.862888942	0.344133192	-2.507427245	0.012161361	0.195508348	0.708834694
chrXVI.305037	50.43435165	-0.27284934	0.295374371	-0.923740739	0.355621316	0.711172111	0.148025283
chrXVI.308310	49.75148055	0.328532199	0.2961908	1.1091911	0.267347751	0.643259737	0.191613631
chrXVI.309649	140.9815946	0.344105276	0.249082215	1.381492758	0.167127503	0.552437304	0.257717002
chrXVI.309940	105.004654	0.289633032	0.261642592	1.106979679	0.268302714	0.644323849	0.190895793
chrXVI.312883	26.13147617	-0.053678103	0.3341014	-0.160664108	0.87235796	0.960115287	0.017676616
chrXVI.316541	34.95592024	0.054220626	0.315594141	0.171804918	0.863590899	0.956703717	0.019222538
chrXVI.319023	14.96812988	-0.100365138	0.350690576	-0.286192856	0.774730415	0.923119362	0.03474214
chrXVI.320808	39.16959418	0.052557346	0.307260648	0.171051342	0.864183395	0.956703717	0.019222538
chrXVI.326337	15.39774661	-0.622250017	0.351950548	-1.768004115	0.077060216	0.401180841	0.396659816
chrXVI.32814	14.21632851	-0.771014261	0.354019186	-2.177888353	0.02941435	0.27939802	0.553776676
chrXVI.328903	50.91062036	-0.194060345	0.298615937	-0.649866	0.515778782	0.808404978	0.092371021
chrXVI.329464	2.601738167	-0.45753296	0.294978162	-1.551074008	0.120883949	0.485691325	0.313639654
chrXVI.331727	19.01820005	-0.547152088	0.344875889	-1.58651882	0.112621666	0.476661785	0.321789665
chrXVI.335754	103.0727305	-0.088229099	0.267165686	-0.330241132	0.741217769	0.911086508	0.040440385
chrXVI.338701	45.88408041	-0.347527662	0.304237399	-1.142291062	0.253333055	0.632677411	0.198817671
chrXVI.339390	306.1574626	0.603379937	0.246913703	2.443687536	0.014538012	0.209564352	0.678682591
chrXVI.348314	75.02182989	0.764907863	0.276852026	2.762876166	0.00572945	0.147960874	0.829853112
chrXVI.349994	13.21061507	-0.149965102	0.354268695	-0.42330893	0.67206988	0.877853787	0.056577813
chrXVI.35011	51.75491507	0.451095504	0.292497645	1.542219269	0.123020319	0.487939865	0.311633698
chrXVI.352389	32.66431492	-0.332570806	0.322456462	-1.031366542	0.302368964	0.672165059	0.172524067
chrXVI.355444	28.74711316	0.206929051	0.324074109	0.638523859	0.523132728	0.811249371	0.090845627
chrXVI.359443	18.75848298	0.091673564	0.344035164	0.26646568	0.789880588	0.927887723	0.032504571
chrXVI.360013	30.25536283	0.388251722	0.323714561	1.199364409	0.230386281	0.61161569	0.213521382
chrXVI.361627	19.26883247	-0.094667593	0.342347702	-0.276524692	0.782145097	0.925730067	0.033515631
chrXVI.364095	14.60522825	0.02690023	0.353603199	0.076074623	0.93935973	0.983448556	0.007248353
chrXVI.370682	39.90963497	0.015804689	0.313362054	0.050435874	0.95977505	0.987363856	0.005522775
chrXVI.373355	183.2805781	0.482728204	0.241413149	1.999593671	0.045544158	0.325913622	0.486897487
chrXVI.37975	74.81696747	0.148907758	0.275856536	0.539801449	0.589333968	0.842669086	0.074342938
chrXVI.381399	86.51205681	0.461196022	0.283340206	1.627711184	0.103586141	0.45433013	0.342628461
chrXVI.381727	83.55680005	0.761919008	0.279986635	2.721269201	0.006503178	0.155464584	0.808368531
chrXVI.384542	21.52754635	-0.157964742	0.341601984	-0.462423374	0.64377774	0.867909868	0.061525374
chrXVI.386489	27.84786393	-0.134406453	0.32875165	-0.408838871	0.682657912	0.88267349	0.054199917
chrXVI.386735	13.55016952	-0.53203347	0.354630628	-1.500246815	0.133550481	0.500710614	0.300413202
chrXVI.38863	17.34788069	-0.120897691	0.346161025	-0.349252752	0.726899566	0.902214358	0.044690266
chrXVI.393800	50.52271747	0.132089883	0.294569795	0.448416251	0.653852816	0.870527847	0.060217332
chrXVI.40272	82.72203338	0.272451062	0.270695778	1.006484341	0.31418264	0.679580558	0.167759054
chrXVI.404222	474.9812706	0.534302309	0.240516793	2.221476109	0.026318731	0.268129014	0.571656189
chrXVI.404606	170.113321	-0.048936222	0.249106823	-0.196446733	0.844260521	0.947228577	0.023545208
chrXVI.406268	141.9455177	0.149831178	0.250888865	0.597201386	0.550372934	0.821240223	0.085529787
chrXVI.408820	148.208038	-0.066818973	0.250711675	-0.266517197	0.789840917	0.927887723	0.032504571
chrXVI.410151	8.75974119	-0.264838798	0.355883629	-0.744172467	0.456772143	0.777836184	0.109111858
chrXVI.411667	86.920261	0.361848973	0.270356722	1.338413081	0.180761817	0.563272497	0.249281453
chrXVI.411946	64.94832271	-0.005114678	0.284201216	-0.017996679	0.985641503	0.994623312	0.002341366
chrXVI.415531	103.0883737	-0.107477383	0.262328175	-0.40970583	0.682021753	0.88267349	0.054199917
chrXVI.418133	91.73265697	0.141573927	0.271515098	0.521421932	0.602072876	0.847857747	0.071677007
chrXVI.420583	219.3075585	0.475511062	0.239898505	1.98213433	0.047464208	0.33063484	0.480651385
chrXVI.423926	147.1904373	0.366537411	0.251413021	1.457909419	0.144865512	0.520011325	0.283987198
chrXVI.425140	796.7500814	-0.02832329	0.224300426	-0.126273902	0.899515114	0.968940104	0.013703068
chrXVI.425929	130.9279112	-0.276701902	0.258826025	-1.069065222	0.285040281	0.656212844	0.182955273
chrXVI.427722	55.71739595	-0.207020112	0.289669852	-0.71467607	0.474809228	0.787651584	0.103665849
chrXVI.429642	12.09148661	-0.384176729	0.355453281	-1.080807941	0.279782555	0.654111554	0.18434818
chrXVI.42982	9.040667189	-0.845633833	0.355016574	-2.381955927	0.017220958	0.224756778	0.648287201
chrXVI.431551	272.5117222	-0.009027196	0.255617105	-0.035315305	0.971828319	0.990702756	0.004056629
chrXVI.432082	280.1835633	0.534580478	0.248970376	2.147165	0.031780148	0.286317789	0.543151668
chrXVI.435771	27.09797934	-0.185549667	0.328087726	-0.565548946	0.571700442	0.832171035	0.079787404
chrXVI.436895	11.6554797	-0.616103124	0.35633694	-1.728990331	0.083810826	0.414674669	0.382292494
chrXVI.442812	9.775733035	-0.182486537	0.356360802	-0.512083642	0.608592472	0.852594444	0.069257502
chrXVI.44368	11.68252375	0.033636895	0.356556265	0.094338252	0.924840465	0.978846267	0.009285511
chrXVI.444313	21.77798185	-0.001189855	0.338633412	-0.003513695	0.997196483	0.999159516	0.000365171
chrXVI.445614	14.86035863	-0.23960217	0.354076912	-0.676695265	0.498599321	0.800253712	0.096772302
chrXVI.453487	222.3497881	0.721841819	0.251596857	2.869041483	0.004117178	0.127447772	0.894667753
chrXVI.454999	148.7952187	0.312966998	0.247158818	1.266258678	0.205420486	0.585579204	0.232414355
chrXVI.456630	56.48785635	-0.321406107	0.289914611	-1.10862335	0.267592701	0.643528462	0.19143224
chrXVI.456919	35.4152208	-0.349624731	0.317012902	-1.102872246	0.270082649	0.645031584	0.19041902
chrXVI.458550	28.35447416	-0.319750228	0.325998355	-0.98083387	0.326674673	0.687620978	0.162650883
chrXVI.459807	11.12996557	-0.082366867	0.356367993	-0.231128688	0.817214828	0.93826548	0.027674262
chrXVI.460565	27.44659945	-0.152638512	0.328727305	-0.46433171	0.642410109	0.867505149	0.061727939
chrXVI.462151	122.9980544	-0.622427476	0.272582753	-2.283444094	0.022404222	0.250439792	0.601296666
chrXVI.463855	904.5938887	0.133604566	0.244188026	0.547138072	0.584283878	0.83973418	0.075858169
chrXVI.464141	992.9852553	0.233425272	0.236556863	0.986761787	0.323759432	0.685270506	0.16413796
chrXVI.46548	97.64626321	0.058044106	0.265335469	0.218757432	0.826839008	0.940981729	0.026418809
chrXVI.465655	18.08332923	-0.401466146	0.346087627	-1.160013001	0.246043513	0.625466123	0.203796208
chrXVI.466996	88.86702115	0.652515102	0.269400773	2.422098102	0.015431184	0.21599185	0.665562637
chrXVI.469672	85.39802264	0.660782325	0.269176568	2.454828557	0.014095179	0.206886385	0.684268088
chrXVI.474968	147.3710048	0.265177713	0.252968105	1.048265405	0.294516344	0.665833064	0.176634642
chrXVI.479028	26.93724124	0.583229654	0.327020285	1.783466289	0.074510431	0.395909134	0.402404478
chrXVI.480371	13.30033703	0.26882955	0.353431033	0.760628028	0.446879274	0.770491447	0.113232178
chrXVI.481248	98.22077835	0.144170435	0.264485746	0.545097183	0.58568668	0.840364341	0.075532384
chrXVI.481961	224.8268427	0.221013117	0.247709126	0.892228398	0.372270524	0.721965606	0.141483491
chrXVI.486209	27.60187171	-0.01042188	0.326504027	-0.031919606	0.974536163	0.991682448	0.003627373
chrXVI.48982	7.498217892	-0.89615305	0.349293148	-2.565618754	0.010299196	0.18429512	0.734486165
chrXVI.491702	48.67875362	-0.068084339	0.297724981	-0.228681982	0.8191161	0.93826548	0.027674262
chrXVI.493069	36.53031764	0.253114302	0.310993367	0.813889713	0.415708134	0.7541035	0.122569044
chrXVI.493328	28.95299255	-0.011220573	0.327653446	-0.034245246	0.972681587	0.990899811	0.003970254
chrXVI.495292	17.67261639	-0.080792795	0.34608711	-0.233446415	0.815414775	0.93826548	0.027674262
chrXVI.497739	442.9312934	-0.079366678	0.224867378	-0.352948828	0.724126804	0.901541116	0.045014462
chrXVI.499314	31.01320965	-0.334973115	0.321235534	-1.042764824	0.297057226	0.667183683	0.175754584
chrXVI.502251	305.5940727	0.062767136	0.268944292	0.233383409	0.815463695	0.93826548	0.027674262
chrXVI.506445	74.1867815	0.534990289	0.276984241	1.931482771	0.053423378	0.34815316	0.458229658
chrXVI.510748	7.350112348	-0.407910052	0.352703821	-1.156522919	0.247467331	0.627548219	0.202352899
chrXVI.511648	10.04113626	-0.640220114	0.356636304	-1.795162484	0.072627816	0.392510047	0.406149222
chrXVI.514288	17.8084297	-0.163107498	0.3474624	-0.469424886	0.638765963	0.864858328	0.063055028
chrXVI.517081	109.4909169	-0.009846298	0.271480431	-0.036268904	0.971067945	0.990554944	0.00412143
chrXVI.520235	89.75784965	0.288719971	0.27313318	1.057066634	0.290481178	0.660618497	0.18004927
chrXVI.520895	53.60190812	-0.611559733	0.294368575	-2.077530637	0.037752611	0.305241398	0.515356566
chrXVI.52688	59.30256812	-0.138695636	0.292595137	-0.474018935	0.635486404	0.864276182	0.063347455
chrXVI.526979	323.9207197	0.687438894	0.247765856	2.774550559	0.005527804	0.146726237	0.833492219
chrXVI.529389	32.69895634	0.111316752	0.318467363	0.349538963	0.726684725	0.902214358	0.044690266
chrXVI.533384	21.39717433	-0.398283233	0.34043627	-1.169920094	0.242033127	0.621526699	0.20654021
chrXVI.534757	55.53019898	0.091415438	0.290334608	0.314862355	0.752866166	0.916689539	0.037777724
chrXVI.538957	53.60460585	0.734997952	0.293585907	2.503519191	0.012296501	0.196621868	0.706368183
chrXVI.543878	21.8563315	-0.307746977	0.339371934	-0.906813282	0.364505545	0.716628117	0.144706156
chrXVI.548278	16.83947253	-0.289708353	0.348094374	-0.832269566	0.405256805	0.745802253	0.127376309
chrXVI.551745	86.43490766	0.64288202	0.267478737	2.403488319	0.016239486	0.219943713	0.657688447
chrXVI.554384	16.83849908	-0.441198958	0.348045708	-1.267646599	0.204924183	0.585579204	0.232414355
chrXVI.555703	42.83190485	-0.212722132	0.303638509	-0.700576922	0.483567085	0.793935651	0.100214696
chrXVI.56027	25.00105347	-0.580759474	0.335847359	-1.729236388	0.083766796	0.414674669	0.382292494
chrXVI.560980	24.06287961	-0.2351434	0.334888612	-0.702154065	0.482583089	0.793324085	0.10054936
chrXVI.563827	13.87584856	-0.060442311	0.353059578	-0.171195783	0.864069823	0.956703717	0.019222538
chrXVI.565071	27.14851397	-0.237423981	0.32783961	-0.724207734	0.468938211	0.784255414	0.105542475
chrXVI.566856	511.990094	0.184445898	0.24796417	0.743840925	0.456972718	0.777836184	0.109111858
chrXVI.572169	272.5488343	0.182645984	0.23106363	0.790457521	0.429260621	0.761255798	0.118469387
chrXVI.575197	134.4204337	0.497813397	0.251157426	1.982077156	0.047470606	0.33063484	0.480651385
chrXVI.576075	133.9341314	0.490682035	0.254510546	1.927943819	0.053862115	0.349502791	0.456549352
chrXVI.581247	212.5933494	0.315338633	0.281049152	1.122005281	0.261860194	0.638003471	0.195176959
chrXVI.581970	43.82360619	-0.466416598	0.309339384	-1.507782785	0.13161013	0.500429383	0.300657199
chrXVI.582842	121.1812271	0.66952961	0.254197633	2.633893963	0.008441185	0.172399555	0.763463858
chrXVI.587187	225.7605832	0.518266602	0.237957472	2.177979941	0.02940753	0.27939802	0.553776676
chrXVI.591204	71.54168214	0.30971825	0.276913649	1.118465091	0.263368408	0.638136499	0.195086415
chrXVI.593162	26.22472264	-0.44481686	0.33055308	-1.345674528	0.178407505	0.562925875	0.249548789
chrXVI.593953	8.376455106	-0.100779666	0.355170162	-0.283750374	0.776601688	0.923893427	0.034378123
chrXVI.594184	19.30345606	-0.028752966	0.342750547	-0.0838889	0.933144765	0.980403189	0.008595285
chrXVI.596483	34.8996749	0.408454679	0.313337089	1.303563135	0.192382577	0.572406324	0.242295577
